Target Name,Target Accession,Target Length,Query Name,Query Accession,Query Length,E-value,Score,Bias,Domain Index,Domain Count,Cond. E-value,Domain Ind. E-value,Domain Bit-score,Domain Bias,Query Ali. Start,Query Ali. End,Target Ali. Start,Target Ali. End,Target Env. Start,Target Env. End,Acc,Description,Mapped PDB(s),Number of Identical Sequences,targetCoverage
XU18_5103,XU18_5103,490,Query,-,528,1.5e-146,502.1,5.2,1,1,6.8e-151,1.6e-146,501.9693298,5.2,47,522,1,486,1,490,0.98,chaperonin TCP20,,0,0.920454545454545
g13275,g13275,802,Query,-,528,1.5e-146,502.1,7.4,1,1,8.1e-151,1.9e-146,501.7110596,7.39,7,525,13,533,7,536,0.98,,,0,0.986742424242424
PBRA_009143,PBRA_009143,547,Query,-,528,1.5e-146,502.1,2.1,1,1,7.9e-151,1.9e-146,501.7585449,2.12,7,525,11,533,6,536,0.97,hypothetical protein,,0,0.990530303030303
C445_20665,C445_20665,514,Query,-,528,1.6e-146,502,18.8,1,1,7.6e-151,1.8e-146,501.8101807,18.78,7,519,3,513,1,514,0.97,chaperonin Cpn60/TCP-1,,0,0.96780303030303
C486_14854,C486_14854,519,Query,-,528,1.8e-146,501.8,15.4,1,1,8.5e-151,2e-146,501.6479797,15.39,3,519,4,518,2,519,0.97,chaperonin Cpn60/TCP-1,,0,0.975378787878788
C495_10774,C495_10774,514,Query,-,528,1.8e-146,501.8,18.1,1,1,8.6e-151,2e-146,501.6396484,18.12,7,519,3,513,1,514,0.97,chaperonin Cpn60/TCP-1,,0,0.96780303030303
PFTANZ_03932,PFTANZ_03932,479,Query,-,528,1.9e-146,501.7,11.9,1,1,1e-150,2.4e-146,501.4107666,11.86,66,524,6,469,5,473,0.98,T-complex protein 1, gamma subunit,,0,0.878787878787879
Pp3c1_900,Pp3c1_900,504,Query,-,528,2.2e-146,501.5,13.8,1,1,1.1e-150,2.6e-146,501.2914429,13.83,76,523,36,500,30,504,0.98,,,0,1
PHAVU_004G079800g,PHAVU_004G079800g,545,Query,-,528,2.2e-146,501.5,10.1,1,1,1.1e-150,2.7e-146,501.2600098,10.06,7,524,13,532,9,536,0.97,hypothetical protein,,0,0.984848484848485
Natgr_0774,Natgr_0774,525,Query,-,528,2.3e-146,501.5,17.2,1,1,1.1e-150,2.6e-146,501.3066406,17.17,3,519,10,524,8,525,0.97,chaperonin GroEL,,0,0.975378787878788
POPTR_T046300v3,POPTR_T046300v3,479,Query,-,528,2.3e-146,501.5,3.5,1,1,1.2e-150,2.9e-146,501.1540833,3.48,78,524,1,453,1,456,0.98,hypothetical protein,,0,0.857954545454545
SELMODRAFT_271229,SELMODRAFT_271229,542,Query,-,528,2.3e-146,501.4,3.8,1,1,1.2e-150,2.9e-146,501.1392822,3.84,13,526,20,531,10,533,0.96,,,0,0.96969696969697
TRIDC4AG026040,TRIDC4AG026040,544,Query,-,528,3e-146,501.1,8.3,1,1,1.6e-150,3.8e-146,500.7595825,8.28,8,525,10,533,6,536,0.96,,,0,0.984848484848485
TraesCS4A02G164900,TraesCS4A02G164900,544,Query,-,528,3.6e-146,500.8,8.2,1,1,1.9e-150,4.5e-146,500.5096741,8.23,8,525,10,533,6,536,0.96,,,0,0.984848484848485
EHI5A_047040,EHI5A_047040,540,Query,-,528,4.7e-146,500.5,8.3,1,1,2.4e-150,5.6e-146,500.1835022,8.31,4,523,3,528,1,532,0.98,chaperonin-containing TCP-1 zeta subunit, putative,,0,0.996212121212121
CL6EHI_125800,CL6EHI_125800,540,Query,-,528,4.7e-146,500.5,8.3,1,1,2.4e-150,5.6e-146,500.1835022,8.31,4,523,3,528,1,532,0.98,chaperonin-containing tcp 1 zeta subunit putative,,0,0.996212121212121
EHI_125800,EHI_125800,540,Query,-,528,4.7e-146,500.5,8.3,1,1,2.4e-150,5.6e-146,500.1835022,8.31,4,523,3,528,1,532,0.98,,,0,0.996212121212121
HALLA_07745,HALLA_07745,525,Query,-,528,5.8e-146,500.1,15.8,1,1,2.8e-150,6.6e-146,499.9642639,15.82,3,519,10,524,8,525,0.97,thermosome subunit,,0,0.975378787878788
C489_01001,C489_01001,514,Query,-,528,7.8e-146,499.7,16.8,1,1,3.6e-150,8.7e-146,499.5686035,16.79,7,519,3,513,1,514,0.97,chaperonin Cpn60/TCP-1,,0,0.96780303030303
CMESO_470,CMESO_470,505,Query,-,528,9.3e-146,499.5,5.4,1,1,4.7e-150,1.1e-145,499.2082825,5.44,29,518,15,502,5,505,0.98,t-complex protein 1 beta SU,,0,0.924242424242424
Vradi02g06810,Vradi02g06810,517,Query,-,528,9.8e-146,499.4,10.4,1,1,1.1e-149,2.5e-145,498.0346375,10.44,81,525,51,514,50,517,0.97,,,0,0.878787878787879
EDI_135200,EDI_135200,1145,Query,-,528,9.9e-146,499.4,8.6,1,1,4.2e-150,9.9e-146,499.369812,8.58,3,523,607,1133,605,1137,0.98,T-complex protein 1 subunit zeta, putative,,0,0.998106060606061
Naga_100023g44,Naga_100023g44,544,Query,-,528,1.7e-145,498.6,5.2,1,1,8.9e-150,2.1e-145,498.2883606,5.22,8,526,17,534,12,536,0.97,chaperonin containing tcp1 theta subunit,,0,0.981060606060606
C490_17392,C490_17392,514,Query,-,528,1.8e-145,498.5,18.6,1,1,8.5e-150,2e-145,498.3502197,18.58,7,519,3,513,1,514,0.97,chaperonin Cpn60/TCP-1,,0,0.96780303030303
Htur_0864,Htur_0864,519,Query,-,528,1.9e-145,498.5,15.4,1,1,8.9e-150,2.1e-145,498.2847595,15.45,3,519,4,518,2,519,0.97,chaperonin Cpn60/TCP-1,,0,0.975378787878788
NL43_00935,NL43_00935,535,Query,-,528,2.1e-145,498.3,25.8,1,1,1.1e-149,2.5e-145,498.0247803,25.83,2,522,6,520,5,524,0.98,thermosome subunit,,0,0.975378787878788
SteCoe_2968,SteCoe_2968,535,Query,-,528,2.5e-145,498,9.4,1,1,1.4e-149,3.3e-145,497.6724548,9.42,7,524,11,523,7,526,0.97,hypothetical protein,,0,0.971590909090909
Bra031959,Bra031959,544,Query,-,528,2.5e-145,498,8.9,1,1,1.3e-149,3e-145,497.7736816,8.89,7,524,9,528,5,532,0.98,AT3G03960 (E=6e-283) | chaperonin, putative ,,0,0.984848484848485
Hqrw_1203,Hqrw_1203,521,Query,-,528,3.1e-145,497.8,15.4,1,1,1.5e-149,3.5e-145,497.5820007,15.41,2,519,5,520,4,521,0.97,thermosome subunit 3,,0,0.977272727272727
Hmuk_3203,Hmuk_3203,528,Query,-,528,3.1e-145,497.7,18.7,1,1,1.5e-149,3.5e-145,497.567627,18.72,3,519,12,526,10,528,0.97,chaperonin Cpn60/TCP-1,,0,0.975378787878788
PCYB_084240,PCYB_084240,454,Query,-,528,4.4e-145,497.3,9.7,1,1,2.1e-149,5e-145,497.0565491,9.67,72,523,1,450,1,453,0.99,T-complex protein 1 beta subunit,,0,0.852272727272727
AGDE_05014,AGDE_05014,489,Query,-,528,5.1e-145,497,6.8,1,1,2.5e-149,5.9e-145,496.8148499,6.81,47,525,1,478,1,481,0.99,T-complex protein 1 subunit theta,,0,0.90530303030303
GSBRNA2T00075620001,GSBRNA2T00075620001,544,Query,-,528,5.3e-145,497,8.8,1,1,2.6e-149,6.3e-145,496.724823,8.84,7,524,9,528,4,532,0.98,BnaC05g47590D protein [Source:UniProtKB/TrEMBL;Acc:A0A078HYC6],,0,0.984848484848485
TraesCS6D02G008000,TraesCS6D02G008000,570,Query,-,528,6e-145,496.8,5.5,1,1,3e-149,7.2e-145,496.5252075,5.46,8,525,17,536,11,539,0.97,,,0,0.984848484848485
PRUPE_3G114000,PRUPE_3G114000,522,Query,-,528,6.4e-145,496.7,13,1,1,3.1e-149,7.5e-145,496.4730225,13,7,516,9,520,5,522,0.98,hypothetical protein,,0,0.96969696969697
HQ_1166A,HQ_1166A,521,Query,-,528,7.1e-145,496.5,15.4,1,1,3.4e-149,8.1e-145,496.3703918,15.42,2,519,5,520,4,521,0.97,thermosome subunit 3,,0,0.977272727272727
TRIDC4AG026040,TRIDC4AG026040,521,Query,-,528,7.2e-145,496.5,11.6,1,1,3.7e-149,8.8e-145,496.2513428,11.58,8,516,10,520,6,521,0.98,,,0,0.984848484848485
TRIDC6AG000690,TRIDC6AG000690,564,Query,-,528,7.2e-145,496.5,6.9,1,1,3.6e-149,8.7e-145,496.2672424,6.93,8,525,34,553,28,556,0.97,,,0,0.984848484848485
C477_19949,C477_19949,514,Query,-,528,1.3e-144,495.7,16.8,1,1,6e-149,1.4e-144,495.5579224,16.83,7,519,3,513,1,514,0.97,chaperonin Cpn60/TCP-1,,0,0.96780303030303
GSBRNA2T00097697001,GSBRNA2T00097697001,544,Query,-,528,1.5e-144,495.5,8.6,1,1,7.3e-149,1.7e-144,495.2669678,8.58,7,524,9,528,5,532,0.98,BnaA05g37290D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IP62],,0,0.984848484848485
SteCoe_25593,SteCoe_25593,535,Query,-,528,1.5e-144,495.4,9.6,1,1,8.4e-149,2e-144,495.0685425,9.63,7,524,11,523,7,526,0.97,hypothetical protein,,0,0.971590909090909
TRIDC6AG058690,TRIDC6AG058690,477,Query,-,528,1.6e-144,495.4,2.4,1,1,7.4e-149,1.8e-144,495.2456665,2.41,61,524,1,474,1,477,0.98,,,0,1.00568181818182
FCC1311_088102,FCC1311_088102,538,Query,-,528,2.2e-144,494.9,6.5,1,1,1.1e-148,2.6e-144,494.6960754,6.47,8,526,16,536,11,538,0.97,T-complex protein 1 subunit theta,,0,0.986742424242424
CMESO_544,CMESO_544,530,Query,-,528,2.4e-144,494.8,6.1,1,1,1.3e-148,3.1e-144,494.4566345,6.1,9,519,11,521,3,529,0.94,t-complex protein1 eta SU,,0,0.96780303030303
STCU_03400,STCU_03400,475,Query,-,528,3e-144,494.5,6,1,1,1.4e-148,3.4e-144,494.298584,6.02,78,525,1,453,1,456,0.98,T-complex protein 1 subunit gamma,,0,0.857954545454545
LR48_Vigan10g141700,LR48_Vigan10g141700,525,Query,-,528,3.2e-144,494.4,12.8,1,1,1.6e-148,3.8e-144,494.1398315,12.85,7,517,13,524,9,525,0.97,hypothetical protein,,0,0.96969696969697
TRIUR3_29226,TRIUR3_29226,681,Query,-,528,3.4e-144,494.3,12,1,1,1.9e-148,4.6e-144,493.8700562,12.01,8,516,10,520,6,525,0.97,T-complex protein 1 subunit theta [Source:UniProtKB/TrEMBL;Acc:M7Z9B8],,0,0.96780303030303
EL22_23940,EL22_23940,514,Query,-,528,3.4e-144,494.3,17.9,1,1,1.6e-148,3.8e-144,494.1423035,17.85,7,519,3,513,1,514,0.97,thermosome subunit,,0,0.96780303030303
HannXRQ_Chr08g0227471,HannXRQ_Chr08g0227471,547,Query,-,528,4.5e-144,493.9,8.3,1,1,2.4e-148,5.7e-144,493.5610962,8.27,8,524,14,533,10,537,0.97,putative TCP-1/cpn60 chaperonin family protein,,0,0.984848484848485
Zm00001d007508,Zm00001d007508,573,Query,-,528,7.6e-144,493.2,9.3,1,1,7.4e-148,1.8e-143,491.9550781,9.27,7,525,15,560,11,563,0.93,T-complex protein 1 subunit theta,,0,0.986742424242424
Zm00001d052056,Zm00001d052056,437,Query,-,528,1.8e-143,491.9,17.7,1,2,2.7e-77,6.4e-73,259.1104431,5.86,13,210,13,213,7,214,0.97,T-complex protein 1 subunit alpha,,0,1.00189393939394
Zm00001d052056,Zm00001d052056,437,Query,-,528,1.8e-143,491.9,17.7,2,2,3.1e-71,7.4e-67,239.112442,3.97,267,470,214,423,213,428,0.98,T-complex protein 1 subunit alpha,,0,1.00189393939394
CPARA_2gp250,CPARA_2gp250,510,Query,-,528,1.9e-143,491.8,9.2,1,1,8.9e-148,2.1e-143,491.6877136,9.18,9,516,2,509,1,510,0.96,t-complex protein1 eta SU,,0,0.962121212121212
SteCoe_28689,SteCoe_28689,535,Query,-,528,5.9e-143,490.2,9.7,1,1,3.1e-147,7.4e-143,489.8911743,9.74,8,524,12,523,8,527,0.97,hypothetical protein,,0,0.96969696969697
Bo5g148500,Bo5g148500,544,Query,-,528,6.9e-143,490,8.9,1,1,3.4e-147,8.2e-143,489.7539368,8.91,7,524,9,528,5,532,0.97,,,0,0.984848484848485
CMT318C,CMT318C,574,Query,-,528,7e-143,490,5,1,1,3.9e-147,9.3e-143,489.5612793,5.01,9,523,15,567,8,571,0.96,TCP-1/cpn60 chaperonin family protein [Source:Projected from Arabidopsis thaliana (AT3G03960) TAIR;Acc:AT3G03960],,0,1.04734848484848
SS50377_18870,SS50377_18870,526,Query,-,528,1e-142,489.4,6.6,1,1,4.8e-147,1.1e-142,489.2643127,6.55,2,522,2,524,1,526,0.97,TCP-1 chaperonin subunit gamma,,0,0.990530303030303
C492_07235,C492_07235,549,Query,-,528,2e-142,488.5,3,1,1,9.5e-147,2.3e-142,488.2948303,2.99,16,524,5,519,1,523,0.98,thermosome subunit 1,,0,0.975378787878788
PGSY75_0608700,PGSY75_0608700,543,Query,-,528,2e-142,488.4,5.4,1,1,9.6e-147,2.3e-142,488.2802429,5.42,4,525,2,541,1,543,0.98,putative chaperone,,0,1.02272727272727
DYB32_003373,DYB32_003373,559,Query,-,528,2.1e-142,488.4,16,1,1,2.3e-146,5.4e-142,487.0371704,16.01,8,525,17,554,13,557,0.95,hypothetical protein,,0,1.01893939393939
TraesCS6B02G010900,TraesCS6B02G010900,531,Query,-,528,2.4e-142,488.2,3,1,1,1.2e-146,2.9e-142,487.9165649,2.95,34,525,28,520,16,523,0.98,,,0,0.933712121212121
GSPATT00015855001,GSPATT00015855001,706,Query,-,528,2.5e-142,488.2,13.2,1,1,1.5e-146,3.7e-142,487.5983582,13.21,6,419,13,435,8,441,0.96,,,0,0.801136363636364
B456_011G117000,B456_011G117000,459,Query,-,528,2.6e-142,488.1,8.3,1,1,1.3e-146,3e-142,487.8778381,8.26,2,430,2,435,1,440,0.99,hypothetical protein,,0,1.00189393939394
HLASF_1257,HLASF_1257,513,Query,-,528,5e-142,487.2,18.2,1,1,2.3e-146,5.6e-142,487.0029602,18.19,7,519,3,512,1,513,0.97,thermosome alpha subunit,,0,0.965909090909091
EL22_05940,EL22_05940,559,Query,-,528,5.5e-142,487,0.2,1,1,2.8e-146,6.7e-142,486.7268982,0.15,17,519,19,524,8,533,0.97,thermosome subunit 1,,0,0.958333333333333
TRFO_01692,TRFO_01692,537,Query,-,528,8.5e-142,486.4,3.5,1,1,4.1e-146,9.7e-142,486.2008057,3.54,7,524,10,525,4,529,0.97,TCP-1/cpn60 chaperonin family protein,,0,0.977272727272727
HpaG800758,HpaG800758,568,Query,-,528,9e-142,486.3,10.8,1,1,4.9e-146,1.2e-141,485.9256897,10.82,9,478,18,489,13,499,0.97,,,0,0.893939393939394
PRSY57_0607400,PRSY57_0607400,543,Query,-,528,9.8e-142,486.2,5.8,1,1,4.6e-146,1.1e-141,486.0314941,5.78,4,525,2,541,1,543,0.98,chaperone, putative,,0,1.02272727272727
PGAL8A_00137300,PGAL8A_00137300,543,Query,-,528,1e-141,486.2,6.1,1,1,4.7e-146,1.1e-141,486.0098877,6.08,4,525,2,541,1,543,0.98,T-complex protein 1 subunit zeta, putative,,0,1.02272727272727
TRIDC4AG026040,TRIDC4AG026040,510,Query,-,528,1.1e-141,486.1,10.6,1,1,5e-146,1.2e-141,485.9124451,10.58,17,516,5,509,1,510,0.97,,,0,0.984848484848485
C456_13038,C456_13038,477,Query,-,528,1.5e-141,485.5,15.6,1,1,7.2e-146,1.7e-141,485.3850403,15.58,44,520,1,477,1,477,0.98,thermosome subunit 3,,0,0.903409090909091
C452_07038,C452_07038,477,Query,-,528,1.5e-141,485.5,15.6,1,1,7.2e-146,1.7e-141,485.3850403,15.58,44,520,1,477,1,477,0.98,thermosome subunit 3,,0,0.903409090909091
TraesCS6B02G391500,TraesCS6B02G391500,522,Query,-,528,2.4e-141,484.9,7.5,1,1,2.6e-143,6.3e-139,476.9295959,7.5,12,519,35,521,24,522,0.97,T-complex protein 1 subunit delta [Source:UniProtKB/TrEMBL;Acc:A0A341X330],,0,0.922348484848485
PFBG_01333,PFBG_01333,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
CK202_5103,CK202_5103,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1 subunit zeta,,0,1.02272727272727
PFMC_01352,PFMC_01352,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
C923_01418,C923_01418,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFTANZ_01393,PFTANZ_01393,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFFCH_00865,PFFCH_00865,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFAG_01292,PFAG_01292,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFFVO_01332,PFFVO_01332,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFMALIP_01353,PFMALIP_01353,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFUGPA_04892,PFUGPA_04892,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
PFHG_01685,PFHG_01685,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,hypothetical protein,,0,1.02272727272727
PF3D7_0608700,PF3D7_0608700,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1 subunit zeta,,0,1.02272727272727
PFNF135_01433,PFNF135_01433,543,Query,-,528,2.5e-141,484.8,5.1,1,1,1.2e-145,2.8e-141,484.6859131,5.06,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
C480_06501,C480_06501,493,Query,-,528,3e-141,484.6,20,1,1,1.4e-145,3.4e-141,484.4287109,20.03,26,519,1,492,1,493,0.97,chaperonin Cpn60/TCP-1,,0,0.931818181818182
THAPSDRAFT_28682,THAPSDRAFT_28682,547,Query,-,528,5.1e-141,483.8,3.6,1,1,2.6e-145,6.3e-141,483.526001,3.63,9,524,17,542,12,546,0.94,t-complex protein 1,,0,0.996212121212121
C481_16487,C481_16487,493,Query,-,528,6.6e-141,483.5,19.9,1,1,3.1e-145,7.4e-141,483.2920227,19.94,26,519,1,492,1,493,0.97,chaperonin Cpn60/TCP-1,,0,0.931818181818182
HannXRQ_Chr16g0527361,HannXRQ_Chr16g0527361,480,Query,-,528,9.1e-141,483,15.5,1,1,3.8e-145,9.1e-141,483.0056458,15.52,44,476,1,455,1,459,0.96,putative chaperonin Cpn60/TCP-1 family,,0,0.861742424242424
C475_21102,C475_21102,513,Query,-,528,9.7e-141,482.9,12.3,1,1,4.5e-145,1.1e-140,482.7514343,12.32,6,519,2,512,1,513,0.97,thermosome subunit alpha,,0,0.96780303030303
C474_17854,C474_17854,477,Query,-,528,1e-140,482.9,12.4,1,1,4.7e-145,1.1e-140,482.695343,12.37,44,519,1,476,1,477,0.98,thermosome subunit,,0,0.901515151515151
NJ7G_4036,NJ7G_4036,493,Query,-,528,1.6e-140,482.2,17,1,1,7.6e-145,1.8e-140,482.0137634,17.01,26,519,1,492,1,493,0.97,chaperonin Cpn60/TCP-1,,0,0.931818181818182
PKNOH_S130208000,PKNOH_S130208000,543,Query,-,528,4e-140,480.9,7.6,1,1,1.9e-144,4.4e-140,480.7311096,7.64,4,525,2,541,1,543,0.97,putative Chaperone,,0,1.02272727272727
PKH_114050,PKH_114050,543,Query,-,528,4e-140,480.9,7.6,1,1,1.9e-144,4.4e-140,480.7311096,7.64,4,525,2,541,1,543,0.97,chaperone, putative,,1,1.02272727272727
POVCU1_029400,POVCU1_029400,651,Query,-,528,4.1e-140,480.8,4.7,1,1,2.1e-144,4.9e-140,480.5870972,4.72,2,526,40,582,39,584,0.97,T-complex protein 1 subunit zeta, putative (CCT6),,1,1.02840909090909
POPTR_019G034200v3,POPTR_019G034200v3,511,Query,-,528,4.6e-140,480.7,8.6,1,1,2.3e-144,5.6e-140,480.3962402,8.58,7,499,13,507,9,510,0.98,hypothetical protein,,0,0.986742424242424
QR46_4796,QR46_4796,470,Query,-,528,4.6e-140,480.7,14.5,1,1,2.1e-144,5.1e-140,480.5211792,14.46,56,521,2,466,1,470,0.98,T-complex protein 1/ beta subunit,,0,0.880681818181818
AK88_01446,AK88_01446,543,Query,-,528,1.1e-139,479.4,7.3,1,1,5.2e-144,1.2e-139,479.2553101,7.32,4,525,2,541,1,543,0.97,T-complex protein 1, zeta subunit,,0,1.02272727272727
C922_03271,C922_03271,543,Query,-,528,1.1e-139,479.4,6.5,1,1,5.2e-144,1.3e-139,479.2404175,6.5,4,525,2,541,1,543,0.98,T-complex protein 1 subunit zeta,,0,1.02272727272727
PY17X_0108900,PY17X_0108900,543,Query,-,528,2.4e-139,478.3,4.4,1,1,1.1e-143,2.7e-139,478.1403503,4.39,4,523,2,539,1,543,0.98,chaperone, putative,,1,1.01893939393939
YYC_00159,YYC_00159,543,Query,-,528,2.4e-139,478.3,4.4,1,1,1.1e-143,2.7e-139,478.1403503,4.39,4,523,2,539,1,543,0.98,T-complex protein 1, zeta subunit,,1,1.01893939393939
BBOV_IV011960,BBOV_IV011960,538,Query,-,528,2.5e-139,478.2,3.5,1,1,1.3e-143,3.1e-139,477.9368896,3.5,18,525,23,528,10,531,0.97,HSP60 fold T-complex protein 1, putative,,0,0.958333333333333
HLASA_1245,HLASA_1245,513,Query,-,528,4e-139,477.6,18.6,1,1,1.9e-143,4.4e-139,477.4334717,18.58,7,519,3,512,1,513,0.97,thermosome alpha subunit,,0,0.965909090909091
Zm00001d007508,Zm00001d007508,567,Query,-,528,4.1e-139,477.6,9.5,1,1,4e-143,9.4e-139,476.3471985,9.51,7,525,15,554,11,557,0.93,T-complex protein 1 subunit theta,,0,0.986742424242424
PVMG_02216,PVMG_02216,543,Query,-,528,4.6e-139,477.4,6.1,1,1,2.1e-143,5.1e-139,477.227478,6.14,4,525,2,541,1,543,0.97,T-complex protein 1, zeta subunit,,0,1.02272727272727
PBANKA_010730,PBANKA_010730,543,Query,-,528,4.6e-139,477.4,4.2,1,1,2.2e-143,5.2e-139,477.2132874,4.25,4,523,2,539,1,543,0.98,chaperone, putative,,0,1.01893939393939
PCHAS_010790,PCHAS_010790,543,Query,-,528,6.6e-139,476.9,4.5,1,1,3.1e-143,7.4e-139,476.6942139,4.54,4,523,2,539,1,543,0.98,chaperone, putative,,0,1.01893939393939
AET4Gv20355900,AET4Gv20355900,509,Query,-,528,8.6e-139,476.5,10.3,1,1,4.4e-143,1e-138,476.1987305,10.25,8,497,16,507,12,509,0.97,,,0,0.984848484848485
PCOAH_00036130,PCOAH_00036130,543,Query,-,528,9.3e-139,476.4,6.9,1,1,4.4e-143,1e-138,476.2003174,6.87,4,525,2,541,1,543,0.97,Chaperone,,0,1.02272727272727
YYG_04696,YYG_04696,543,Query,-,528,1.2e-138,476.1,4.6,1,1,5.4e-143,1.3e-138,475.9059753,4.63,4,523,2,539,1,543,0.98,T-complex protein 1 subunit zeta,,0,1.01893939393939
TRIDC4AG063360,TRIDC4AG063360,393,Query,-,528,1.6e-138,475.6,11.1,1,1,7.4e-143,1.8e-138,475.4528503,11.07,19,400,2,392,1,393,0.98,,,0,0.984848484848485
PVX_113595,PVX_113595,543,Query,-,528,1.6e-138,475.6,6.1,1,1,7.4e-143,1.8e-138,475.4455872,6.15,4,525,2,541,1,543,0.97,T-complex protein 1, zeta subunit, putative,,0,1.02272727272727
PVBG_01264,PVBG_01264,543,Query,-,528,1.6e-138,475.6,6.1,1,1,7.4e-143,1.8e-138,475.4455872,6.15,4,525,2,541,1,543,0.97,T-complex protein 1, zeta subunit,,0,1.02272727272727
PVNG_04287,PVNG_04287,543,Query,-,528,1.6e-138,475.6,6.1,1,1,7.4e-143,1.8e-138,475.4455872,6.15,4,525,2,541,1,543,0.97,T-complex protein 1, zeta subunit,,0,1.02272727272727
AET4Gv20355900,AET4Gv20355900,506,Query,-,528,1.8e-138,475.4,10,1,1,9.2e-143,2.2e-138,475.1356506,9.95,8,496,16,506,12,506,0.97,,,0,0.984848484848485
PGO_113870,PGO_113870,543,Query,-,528,2.8e-138,474.8,6.3,1,1,1.3e-142,3.1e-138,474.6548462,6.33,4,525,2,541,1,543,0.98,T-complex protein 1, zeta subunit,,0,1.02272727272727
CPARA_1gp036,CPARA_1gp036,515,Query,-,528,2.8e-138,474.8,2,1,1,1.3e-142,3.1e-138,474.6399841,2,17,525,5,512,1,515,0.96,T-complex protein gamma SU,,0,0.962121212121212
TRIDC4BG025640,TRIDC4BG025640,509,Query,-,528,2.9e-138,474.8,10.4,1,1,1.6e-142,3.7e-138,474.3848877,10.41,8,495,16,505,12,508,0.97,,,0,0.984848484848485
Vradi04g11310,Vradi04g11310,503,Query,-,528,2.9e-138,474.7,1,1,1,1.2e-142,2.9e-138,474.7156677,0.99,5,462,3,470,1,473,0.97,,,0,0.886363636363636
HORVU4Hr1G040660,HORVU4Hr1G040660,521,Query,-,528,3.2e-138,474.6,10.5,1,1,1.7e-142,4.1e-138,474.2349243,10.47,8,495,16,505,12,509,0.97,,,0,0.984848484848485
C449_13887,C449_13887,519,Query,-,528,3.8e-138,474.4,11.4,1,1,1.9e-142,4.5e-138,474.1105042,11.45,44,524,1,485,1,489,0.99,thermosome subunit 1,,0,0.918560606060606
THAOC_04502,THAOC_04502,552,Query,-,528,5.3e-138,473.9,4,1,1,2.6e-142,6.3e-138,473.6307678,3.99,7,522,25,549,19,552,0.95,hypothetical protein,,0,0.994318181818182
TRIDC4AG026040,TRIDC4AG026040,512,Query,-,528,7e-138,473.5,11.5,1,1,3.8e-142,9.1e-138,473.1030579,11.53,8,495,16,505,12,509,0.97,,,0,0.984848484848485
AET4Gv20355900,AET4Gv20355900,494,Query,-,528,7.9e-138,473.3,6.6,1,1,3.8e-142,9e-138,473.1082458,6.6,44,525,1,483,1,486,0.98,,,0,0.984848484848485
B456_007G288800,B456_007G288800,509,Query,-,528,8.1e-138,473.3,9.1,1,1,4e-142,9.7e-138,473.0141296,9.06,7,496,13,509,9,509,0.96,hypothetical protein,,0,0.994318181818182
YYE_04835,YYE_04835,543,Query,-,528,9.6e-138,473,4.4,1,1,4.5e-142,1.1e-137,472.861969,4.38,4,523,2,539,1,543,0.98,T-complex protein 1 subunit zeta,,0,1.01893939393939
