Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
AT1G34260	AT1G34260	1456	Query	-	528	3.00E-13	62.2	0.1	1	1	2.60E-17	6.20E-13	61.15956116	0.1	165	390	179	412	143	426	0.84	Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D [Source:UniProtKB/Swiss-Prot;Acc:Q9XID0]		2
Vradi08g17430	Vradi08g17430	1586	Query	-	528	3.10E-13	62.2	1	1	1	2.00E-17	4.90E-13	61.50857544	0.01	167	400	267	505	229	509	0.81	putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D isoform X1 [Source:UniProtKB/TrEMBL;Acc:A0A1S3V5X6]		0
TraesCS2B02G328500	TraesCS2B02G328500	426	Query	-	528	3.10E-13	62.2	1.7	1	1	4.60E-17	1.10E-12	60.34762955	0.33	27	236	55	257	37	267	0.71			0
TRIDC2AG045400	TRIDC2AG045400	299	Query	-	528	3.10E-13	62.2	0.3	1	1	5.30E-17	1.30E-12	60.13222885	0.34	27	237	20	223	4	232	0.71			0
Zm00001d049734	Zm00001d049734	1503	Query	-	528	3.20E-13	62.1	0	1	1	2.70E-17	6.50E-13	61.09284973	0.01	167	397	100	337	68	343	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		3
Zm00001d049734	Zm00001d049734	1436	Query	-	528	3.30E-13	62.1	0	1	1	2.80E-17	6.80E-13	61.0338974	0	167	397	33	270	18	276	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		0
HORVU7Hr1G077710	HORVU7Hr1G077710	1563	Query	-	528	3.40E-13	62	0	1	1	2.60E-17	6.10E-13	61.18112564	0	166	398	159	398	153	403	0.86			0
OBART09G03340	OBART09G03340	1653	Query	-	528	3.40E-13	62	0.8	1	1	3.80E-17	9.10E-13	60.62104416	0.76	148	399	221	484	208	489	0.76			0
HORVU0Hr1G038830	HORVU0Hr1G038830	457	Query	-	528	3.40E-13	62	5.5	1	1	1.30E-16	3.10E-12	58.85161591	2.25	19	153	15	152	3	231	0.81			0
H310_10976	H310_10976	1516	Query	-	528	3.40E-13	62	0	1	1	2.50E-17	6.10E-13	61.19155884	0.02	208	381	452	634	441	639	0.83	"hypothetical protein, variant 4"		0
Os09g0563300	Os09g0563300	204	Query	-	528	3.50E-13	62	1.2	1	1	1.70E-17	4.10E-13	61.77197647	1.16	16	147	44	178	32	198	0.87	"Similar to GroEL-like chaperone, ATPase"		0
HORVU7Hr1G077710	HORVU7Hr1G077710	1603	Query	-	528	3.50E-13	62	0	1	1	2.70E-17	6.40E-13	61.12799454	0	166	398	199	438	193	443	0.86			4
HORVU7Hr1G077710	HORVU7Hr1G077710	1604	Query	-	528	3.50E-13	62	0	1	1	2.70E-17	6.40E-13	61.12674332	0	166	398	199	438	193	443	0.86			5
H310_10976	H310_10976	1531	Query	-	528	3.50E-13	62	0	1	1	2.60E-17	6.20E-13	61.17204285	0.02	208	381	452	634	441	639	0.83	"hypothetical protein, variant 4"		0
Zm00001d049734	Zm00001d049734	1608	Query	-	528	3.70E-13	61.9	0	1	1	3.00E-17	7.20E-13	60.94860458	0.01	167	397	205	442	173	448	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		0
Zm00001d049734	Zm00001d049734	1609	Query	-	528	3.70E-13	61.9	0	1	1	3.00E-17	7.20E-13	60.94725037	0.01	167	397	206	443	174	449	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		2
TRIDC2AG045400	TRIDC2AG045400	320	Query	-	528	3.70E-13	61.9	0.3	1	1	5.80E-17	1.40E-12	60.00705338	0.35	27	237	41	244	23	255	0.72			0
EMH_0079570	EMH_0079570	500	Query	-	528	3.90E-13	61.8	1.9	1	2	5.40E-10	1.30E-05	37.00899124	0.01	70	156	4	88	1	170	0.85	"Chaperonin GroEL, related"		0
EMH_0079570	EMH_0079570	500	Query	-	528	3.90E-13	61.8	1.9	2	2	1.00E-05	0.25	22.87935829	1.15	372	524	321	489	307	493	0.75	"Chaperonin GroEL, related"		0
ORGLA12G0065400	ORGLA12G0065400	1677	Query	-	528	4.00E-13	61.8	0.4	1	1	5.20E-17	1.20E-12	60.16939163	0.44	166	399	372	612	363	617	0.8			0
OBART12G06950	OBART12G06950	1677	Query	-	528	4.00E-13	61.8	0.4	1	1	5.20E-17	1.20E-12	60.16939163	0.44	166	399	372	612	363	617	0.8			0
F443_02367	F443_02367	524	Query	-	528	4.20E-13	61.7	0.1	1	1	8.40E-11	2.00E-06	39.68194962	0.19	25	182	7	164	3	229	0.78	hypothetical protein		0
L914_02247	L914_02247	524	Query	-	528	4.20E-13	61.7	0.1	1	1	8.40E-11	2.00E-06	39.68194962	0.19	25	182	7	164	3	229	0.78	hypothetical protein		0
OGLUM12G08280	OGLUM12G08280	1721	Query	-	528	4.20E-13	61.7	0.4	1	1	5.40E-17	1.30E-12	60.11335754	0.44	166	399	372	612	363	617	0.8			0
ONIVA09G03680	ONIVA09G03680	1427	Query	-	528	4.20E-13	61.7	0.4	1	1	5.60E-17	1.30E-12	60.06176376	0.38	167	399	33	272	27	277	0.79			0
OGLUM12G08280	OGLUM12G08280	1725	Query	-	528	4.20E-13	61.7	0.4	1	1	5.40E-17	1.30E-12	60.10865784	0.44	166	399	372	612	363	617	0.8			0
LR48_Vigan02g196200	LR48_Vigan02g196200	1562	Query	-	528	4.30E-13	61.7	1	1	1	3.10E-17	7.50E-13	60.89699173	0.01	167	400	264	502	226	506	0.82	hypothetical protein		0
DYB32_004194	DYB32_004194	1346	Query	-	528	4.60E-13	61.6	0	1	1	3.20E-17	7.70E-13	60.84717178	0.01	209	381	263	444	257	449	0.84	hypothetical protein		0
ONIVA09G03680	ONIVA09G03680	1507	Query	-	528	4.60E-13	61.6	0.3	1	1	5.80E-17	1.40E-12	60.02101898	0.35	167	399	33	272	26	277	0.79			0
AET4Gv20355900	AET4Gv20355900	84	Query	-	528	4.70E-13	61.6	0.1	1	1	2.00E-17	4.80E-13	61.54110336	0.07	355	423	12	81	2	84	0.89			0
TRIDC4BG025640	TRIDC4BG025640	84	Query	-	528	4.80E-13	61.5	0	1	1	2.20E-17	5.20E-13	61.42845535	0.05	355	423	12	81	4	84	0.89			0
SteCoe_33819	SteCoe_33819	1142	Query	-	528	4.90E-13	61.5	0.2	1	1	3.50E-17	8.40E-13	60.72728729	0.24	165	386	169	389	160	401	0.87	hypothetical protein		1
AET2Gv20708400	AET2Gv20708400	384	Query	-	528	5.00E-13	61.5	1.9	1	1	6.00E-17	1.40E-12	59.97484589	0.33	27	154	21	148	5	233	0.74			0
BRADI_3g13177v3	BRADI_3g13177v3	1609	Query	-	528	5.20E-13	61.4	0	1	1	4.10E-17	9.80E-13	60.51114273	0	167	398	200	438	194	443	0.86	hypothetical protein		0
AET2Gv20708400	AET2Gv20708400	398	Query	-	528	5.20E-13	61.4	1.9	1	1	6.20E-17	1.50E-12	59.90858078	0.34	27	154	27	154	10	239	0.74			0
TRIDC4AG026040	TRIDC4AG026040	84	Query	-	528	5.30E-13	61.4	0.1	1	1	2.40E-17	5.70E-13	61.29678345	0.05	355	423	12	81	5	84	0.9			0
OMERI12G04610	OMERI12G04610	1704	Query	-	528	5.30E-13	61.4	0.5	1	1	6.70E-17	1.60E-12	59.81710052	0.51	166	399	372	612	363	617	0.8			0
HpaG800426	HpaG800426	68	Query	-	528	5.60E-13	61.3	0.1	1	1	2.40E-17	5.80E-13	61.2497673	0.06	458	522	1	65	1	68	0.94			0
TRIDC2AG081800	TRIDC2AG081800	812	Query	-	528	6.10E-13	61.2	0	1	1	5.30E-17	1.30E-12	60.15625	0.01	167	384	94	318	90	333	0.86			0
ONIVA12G06810	ONIVA12G06810	1677	Query	-	528	6.10E-13	61.2	0.3	1	1	7.90E-17	1.90E-12	59.57700729	0.29	166	399	372	612	363	617	0.79			0
Os12g0236700	Os12g0236700	1677	Query	-	528	6.10E-13	61.2	0.3	1	1	7.90E-17	1.90E-12	59.57700729	0.29	166	399	372	612	363	617	0.79	Chaperonin Cpn60/TCP-1 family protein		0
KN540965.1_FG001	KN540965.1_FG001	586	Query	-	528	6.10E-13	61.2	11.2	1	1	1.10E-13	2.70E-09	49.1660881	1.32	24	182	52	204	30	268	0.73			0
ONIVA12G06810	ONIVA12G06810	1673	Query	-	528	6.20E-13	61.2	0.3	1	1	8.00E-17	1.90E-12	59.55451584	0.32	166	399	372	612	363	617	0.79			0
TRIDC6BG001180	TRIDC6BG001180	83	Query	-	528	6.30E-13	61.1	0	1	1	2.80E-17	6.80E-13	61.03761673	0.05	355	423	11	80	4	83	0.87			0
AET1Gv20539800	AET1Gv20539800	88	Query	-	528	6.30E-13	61.1	0.3	1	1	3.00E-17	7.10E-13	60.9656105	0.32	374	432	2	60	1	64	0.96			0
ONIVA09G03680	ONIVA09G03680	1823	Query	-	528	6.40E-13	61.1	0.4	1	1	7.50E-17	1.80E-12	59.64910889	0.36	167	399	306	545	297	550	0.79			0
ONIVA12G06810	ONIVA12G06810	1701	Query	-	528	6.40E-13	61.1	0.3	1	1	8.20E-17	2.00E-12	59.5163269	0.32	166	399	372	612	363	617	0.79			0
AET1Gv20372400	AET1Gv20372400	418	Query	-	528	6.40E-13	61.1	7	1	1	9.20E-16	2.20E-11	56.04849625	4.4	17	150	73	207	64	309	0.82			0
OPUNC02G17730	OPUNC02G17730	63	Query	-	528	6.40E-13	61.1	0	1	1	2.90E-17	7.00E-13	60.99594498	0.03	53	105	9	61	3	63	0.95			0
ONIVA12G06810	ONIVA12G06810	1705	Query	-	528	6.50E-13	61.1	0.3	1	1	8.20E-17	2.00E-12	59.51148224	0.32	166	399	372	612	363	617	0.79			0
TraesCS2B02G328500	TraesCS2B02G328500	505	Query	-	528	6.60E-13	61.1	7	1	1	4.30E-11	1.00E-06	40.65555954	1.56	373	523	330	478	277	482	0.83			0
GLYMA_01G069500	GLYMA_01G069500	507	Query	-	528	6.90E-13	61	8.8	1	1	7.20E-16	1.70E-11	56.39519119	8.75	65	519	8	458	5	464	0.72	hypothetical protein		0
TraesCS2D02G310000	TraesCS2D02G310000	420	Query	-	528	7.00E-13	61	1.8	1	1	9.80E-17	2.30E-12	59.25535202	0.22	27	143	49	169	31	253	0.83			0
HORVU1Hr1G038680	HORVU1Hr1G038680	367	Query	-	528	7.30E-13	60.9	8.2	1	1	1.20E-15	2.80E-11	55.71717072	5.65	17	153	22	159	11	260	0.76			0
BRADI_5g27540v3	BRADI_5g27540v3	1483	Query	-	528	7.30E-13	60.9	0	1	1	5.80E-17	1.40E-12	60.01540756	0.01	166	384	137	362	122	379	0.86	hypothetical protein		1
BRADI_4g38090v3	BRADI_4g38090v3	478	Query	-	528	7.30E-13	60.9	6.8	1	2	1.50E-07	0.0036	28.92787743	0.7	77	182	2	98	1	160	0.7	hypothetical protein		0
BRADI_4g38090v3	BRADI_4g38090v3	478	Query	-	528	7.30E-13	60.9	6.8	2	2	2.10E-09	5.00E-05	35.07252502	0.75	374	524	313	459	296	462	0.87	hypothetical protein		0
BRADI_5g27540v3	BRADI_5g27540v3	1506	Query	-	528	7.50E-13	60.9	0	1	1	5.90E-17	1.40E-12	59.98267746	0.01	166	384	160	385	145	402	0.86	hypothetical protein		1
Zm00001d035004	Zm00001d035004	1429	Query	-	528	7.60E-13	60.9	0	1	1	7.70E-17	1.80E-12	59.60361099	0	166	397	32	270	11	276	0.86	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		5
AET2Gv20708400	AET2Gv20708400	173	Query	-	528	7.80E-13	60.8	0.2	1	1	3.80E-17	9.20E-13	60.60115051	0.16	27	142	50	169	31	172	0.85			0
OBART11G17860	OBART11G17860	115	Query	-	528	7.90E-13	60.8	0.2	1	1	3.70E-17	8.70E-13	60.67565918	0.17	323	423	16	112	5	115	0.87			0
OGLUM11G17360	OGLUM11G17360	115	Query	-	528	7.90E-13	60.8	0.2	1	1	3.70E-17	8.70E-13	60.67565918	0.17	323	423	16	112	5	115	0.87			0
PPERSA_10535	PPERSA_10535	1575	Query	-	528	8.00E-13	60.8	3.4	1	1	3.30E-17	8.00E-13	60.80419922	3.38	165	404	205	450	176	452	0.87	"Zinc finger, FYVE/PHD-type"		0
Zm00001d035004	Zm00001d035004	1584	Query	-	528	8.00E-13	60.8	0	1	1	7.60E-17	1.80E-12	59.63342285	0.01	165	397	203	442	171	448	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		1
Zm00001d035004	Zm00001d035004	1586	Query	-	528	8.00E-13	60.8	0	1	1	7.60E-17	1.80E-12	59.6307373	0.01	165	397	188	427	156	433	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		0
PHAVU_007G087000g	PHAVU_007G087000g	1582	Query	-	528	8.10E-13	60.8	0	1	1	8.80E-17	2.10E-12	59.42238998	0.02	167	400	268	506	230	511	0.83	hypothetical protein		0
Zm00001d035004	Zm00001d035004	1596	Query	-	528	8.10E-13	60.8	0	1	1	7.60E-17	1.80E-12	59.61826706	0	165	397	198	437	166	443	0.85	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  		0
PRUPE_4G112900	PRUPE_4G112900	463	Query	-	528	8.20E-13	60.8	7.4	1	1	1.40E-12	3.30E-08	45.55673599	0.6	376	525	306	451	282	454	0.86	hypothetical protein		0
Tp57577_TGAC_v2_gene18151	Tp57577_TGAC_v2_gene18151	1767	Query	-	528	8.40E-13	60.7	0	1	1	5.80E-17	1.40E-12	60.00654602	0	276	396	478	611	465	630	0.85			1
BRADI_4g38090v3	BRADI_4g38090v3	519	Query	-	528	8.40E-13	60.7	7.1	1	1	1.00E-16	2.50E-12	59.17160797	3.64	18	182	52	210	39	272	0.74	hypothetical protein		0
TraesCS2A02G311700	TraesCS2A02G311700	505	Query	-	528	9.10E-13	60.6	6.9	1	1	4.20E-11	1.00E-06	40.68115616	1.57	373	523	330	478	278	481	0.83			0
fgenesh_masked-pir_contig_24-abinit-gene-0.101	fgenesh_masked-pir_contig_24-abinit-gene-0.101	590	Query	-	528	9.30E-13	60.6	0	1	1	5.80E-16	1.40E-11	56.72531128	0	125	518	124	588	116	590	0.81	McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin.[Source:PGD;Acc:fgenesh_masked-pir_contig_24-abinit-gene-0.101]		0
ACHHYP_04638	ACHHYP_04638	531	Query	-	528	9.60E-13	60.5	0	1	1	3.20E-16	7.60E-12	57.57835007	0	28	433	9	460	2	465	0.83	hypothetical protein		0
TRIDC4BG027850	TRIDC4BG027850	620	Query	-	528	9.60E-13	60.5	0	1	1	5.90E-17	1.40E-12	59.9859581	0.01	275	409	3	150	1	160	0.86			1
g31045	g31045	1449	Query	-	528	9.80E-13	60.5	0.1	1	1	6.90E-17	1.60E-12	59.76789093	0.14	145	393	152	409	135	420	0.84			0
CEG50073	CEG50073	1789	Query	-	528	1.00E-12	60.4	0	1	1	8.80E-16	2.10E-11	56.11165237	0.02	203	350	378	524	356	547	0.86	Phosphatidylinositol-3-phosphate5-kinase (Fab-like		0
SDRG_05330	SDRG_05330	976	Query	-	528	1.00E-12	60.4	0	1	1	1.10E-16	2.70E-12	59.05187607	0	28	515	25	546	5	557	0.79	hypothetical protein		0
HORVU5Hr1G125130	HORVU5Hr1G125130	477	Query	-	528	1.10E-12	60.4	10.5	1	2	1.60E-06	0.038	25.55680656	1.06	74	242	5	163	1	170	0.78	Predicted protein [Source:UniProtKB/TrEMBL;Acc:F2DEW5]		1
HORVU5Hr1G125130	HORVU5Hr1G125130	477	Query	-	528	1.10E-12	60.4	10.5	2	2	4.70E-11	1.10E-06	40.53076172	0.9	374	525	319	466	287	469	0.87	Predicted protein [Source:UniProtKB/TrEMBL;Acc:F2DEW5]		1
HORVU1Hr1G038680	HORVU1Hr1G038680	443	Query	-	528	1.10E-12	60.4	7.6	1	1	1.30E-15	3.10E-11	55.55164719	5.1	17	153	98	235	88	336	0.76			0
TRIDC2AG045400	TRIDC2AG045400	409	Query	-	528	1.10E-12	60.4	1.7	1	1	1.10E-16	2.60E-12	59.11930847	0.29	27	237	38	241	21	253	0.71			0
AET5Gv20856400	AET5Gv20856400	338	Query	-	528	1.10E-12	60.4	2.9	1	1	5.80E-17	1.40E-12	60.00242615	2.89	18	157	52	191	39	271	0.76			0
HORVU0Hr1G038830	HORVU0Hr1G038830	181	Query	-	528	1.10E-12	60.3	1.9	1	1	5.60E-17	1.30E-12	60.05261993	1.87	17	147	37	170	24	175	0.87			0
TRIDC5BG083320	TRIDC5BG083320	477	Query	-	528	1.10E-12	60.3	10.6	1	2	1.60E-06	0.038	25.56070518	1.06	74	242	5	163	1	170	0.78			0
TRIDC5BG083320	TRIDC5BG083320	477	Query	-	528	1.10E-12	60.3	10.6	2	2	4.70E-11	1.10E-06	40.53076172	0.9	374	525	319	466	287	469	0.87			0
POPTR_009G009300v3	POPTR_009G009300v3	477	Query	-	528	1.10E-12	60.3	10.3	1	2	1.90E-06	0.044	25.34319305	0.48	74	199	5	119	1	167	0.73	hypothetical protein		0
POPTR_009G009300v3	POPTR_009G009300v3	477	Query	-	528	1.10E-12	60.3	10.3	2	2	8.80E-11	2.10E-06	39.61915207	2.79	373	524	318	465	276	469	0.86	hypothetical protein		0
HORVU2Hr1G077410	HORVU2Hr1G077410	172	Query	-	528	1.20E-12	60.2	0.3	1	1	5.50E-17	1.30E-12	60.10245132	0.27	27	141	52	170	33	172	0.85			0
OXYTRI_11241	OXYTRI_11241	743	Query	-	528	1.20E-12	60.2	10.8	1	1	5.90E-08	0.0014	30.30059052	3.94	75	174	93	191	85	362	0.76	60 kDa chaperonin		0
Os09g0278300	Os09g0278300	1270	Query	-	528	1.20E-12	60.2	0.9	1	1	1.60E-16	3.90E-12	58.53142548	0.85	193	399	245	456	213	461	0.79	Serine hydroxymethyltransferase domain containing protein		0
OGLUM09G04120	OGLUM09G04120	1818	Query	-	528	1.30E-12	60.1	0.4	1	1	1.50E-16	3.60E-12	58.64011765	0.36	167	399	359	598	350	603	0.79			0
OGLUM09G04120	OGLUM09G04120	1838	Query	-	528	1.30E-12	60.1	0.4	1	1	1.50E-16	3.70E-12	58.6182251	0.36	167	399	359	598	350	603	0.79			0
THRCLA_11430	THRCLA_11430	1280	Query	-	528	1.30E-12	60.1	0.1	1	1	9.90E-17	2.40E-12	59.24575424	0.05	193	383	294	491	274	500	0.84	phosphatidylinositol-3-phosphate 5-kinase		0
TRIDC2AG081800	TRIDC2AG081800	1259	Query	-	528	1.30E-12	60.1	0	1	1	1.10E-16	2.70E-12	59.07331085	0.01	167	384	14	238	11	254	0.86			0
HORVU0Hr1G038830	HORVU0Hr1G038830	276	Query	-	528	1.40E-12	60	2.6	1	1	7.10E-17	1.70E-12	59.71666336	2.57	17	152	91	229	79	267	0.86			0
PAHAL_7G350200	PAHAL_7G350200	1489	Query	-	528	1.40E-12	60	0	1	1	1.40E-16	3.40E-12	58.74457169	0.01	169	394	135	367	131	376	0.8	hypothetical protein		0
PAHAL_7G350200	PAHAL_7G350200	1492	Query	-	528	1.40E-12	60	0	1	1	1.40E-16	3.40E-12	58.74022675	0.01	169	394	135	367	131	376	0.8	hypothetical protein		0
TRIDC4AG047670	TRIDC4AG047670	477	Query	-	528	1.40E-12	59.9	11.1	1	2	1.60E-06	0.038	25.56070518	1.06	74	242	5	163	1	170	0.78			0
TRIDC4AG047670	TRIDC4AG047670	477	Query	-	528	1.40E-12	59.9	11.1	2	2	5.10E-11	1.20E-06	40.40907288	1.15	374	525	319	466	287	469	0.87			0
F442_06754	F442_06754	1135	Query	-	528	1.40E-12	59.9	0	1	1	1.50E-15	3.60E-11	55.35689926	0.05	209	345	346	481	318	488	0.87	"hypothetical protein, variant 9"		0
F444_06785	F444_06785	1135	Query	-	528	1.50E-12	59.9	0	1	1	1.50E-15	3.60E-11	55.35689926	0.05	209	345	346	481	318	488	0.87	"hypothetical protein, variant 1"		0
F443_06718	F443_06718	1135	Query	-	528	1.50E-12	59.9	0	1	1	1.50E-15	3.60E-11	55.35689926	0.05	209	345	346	481	318	488	0.87	"hypothetical protein, variant 7"		0
TRIDC2AG045400	TRIDC2AG045400	465	Query	-	528	1.50E-12	59.9	1.5	1	1	1.50E-16	3.50E-12	58.69265366	0.27	27	236	94	296	76	307	0.7			0
TraesCS2B02G621000	TraesCS2B02G621000	1491	Query	-	528	1.50E-12	59.9	0	1	1	1.20E-16	2.80E-12	59.00738525	0	169	387	160	384	155	399	0.86			0
PAHAL_7G350200	PAHAL_7G350200	1518	Query	-	528	1.50E-12	59.9	0	1	1	1.40E-16	3.50E-12	58.70370865	0.01	169	394	164	396	160	405	0.8	hypothetical protein		1
GLYMA_20G019400	GLYMA_20G019400	518	Query	-	528	1.50E-12	59.9	4.4	1	1	1.10E-15	2.70E-11	55.74084854	1.11	26	182	66	224	44	278	0.81	hypothetical protein		0
AET5Gv20856400	AET5Gv20856400	433	Query	-	528	1.50E-12	59.9	2.8	1	1	1.10E-16	2.50E-12	59.15847778	2.84	18	157	52	191	39	271	0.77			0
PAHAL_7G350200	PAHAL_7G350200	1521	Query	-	528	1.50E-12	59.9	0	1	1	1.50E-16	3.50E-12	58.69952774	0.01	169	394	164	396	160	405	0.8	hypothetical protein		1
OMERI09G02610	OMERI09G02610	1822	Query	-	528	1.50E-12	59.9	0.2	1	1	1.80E-16	4.30E-12	58.40576553	0.22	166	399	372	612	362	617	0.8			0
TRIUR3_03890	TRIUR3_03890	1473	Query	-	528	1.60E-12	59.8	0	1	1	1.30E-16	3.10E-12	58.85335541	0.01	167	384	140	364	136	380	0.86	1-phosphatidylinositol-3-phosphate 5-kinase FAB1 [Source:UniProtKB/TrEMBL;Acc:M7YR35]		0
F442_06754	F442_06754	1197	Query	-	528	1.70E-12	59.8	0	1	1	1.60E-15	3.80E-11	55.25011826	0.05	209	345	408	543	380	550	0.87	"hypothetical protein, variant 9"		0
F443_06718	F443_06718	1197	Query	-	528	1.70E-12	59.8	0	1	1	1.60E-15	3.80E-11	55.25011826	0.05	209	345	408	543	380	550	0.87	"hypothetical protein, variant 7"		0
F444_06785	F444_06785	1197	Query	-	528	1.70E-12	59.8	0	1	1	1.60E-15	3.80E-11	55.25011826	0.05	209	345	408	543	380	550	0.87	"hypothetical protein, variant 1"		0
TraesCS2A02G559200	TraesCS2A02G559200	1487	Query	-	528	1.70E-12	59.8	0	1	1	1.30E-16	3.20E-12	58.83327866	0.01	167	384	154	378	150	394	0.86			1
AKJ65_06435	AKJ65_06435	99	Query	-	528	1.70E-12	59.7	0.1	1	1	7.80E-17	1.90E-12	59.58695984	0.09	455	524	2	72	1	75	0.93	hypothetical protein		0
TanjilG_04745	TanjilG_04745	1626	Query	-	528	1.70E-12	59.7	0	1	1	1.70E-16	4.00E-12	58.4911499	0.01	159	400	257	503	225	507	0.82	hypothetical protein		0
GQ55_7G344000	GQ55_7G344000	1518	Query	-	528	1.70E-12	59.7	0	1	1	1.60E-16	3.90E-12	58.53183365	0.01	169	394	164	396	160	405	0.8	hypothetical protein		1
GQ55_7G344000	GQ55_7G344000	1521	Query	-	528	1.70E-12	59.7	0	1	1	1.60E-16	3.90E-12	58.52764893	0.01	169	394	164	396	160	405	0.8	hypothetical protein		1
TRIDC2AG081800	TRIDC2AG081800	1481	Query	-	528	1.70E-12	59.7	0	1	1	1.40E-16	3.30E-12	58.77235031	0.01	167	384	154	378	150	394	0.86			0
PPTG_02807	PPTG_02807	1135	Query	-	528	1.90E-12	59.6	0	1	1	2.00E-15	4.70E-11	54.9594841	0.06	210	345	347	481	321	488	0.9	"hypothetical protein, variant 8"		0
Bo6g034560	Bo6g034560	471	Query	-	528	1.90E-12	59.6	10.6	1	1	1.20E-15	2.80E-11	55.68435669	1.65	24	165	51	195	36	210	0.92			0
OPUNC09G02960	OPUNC09G02960	1701	Query	-	528	1.90E-12	59.5	0.7	1	1	2.40E-16	5.70E-12	57.98433685	0.75	166	399	361	601	352	606	0.79			0
L915_06591	L915_06591	1136	Query	-	528	1.90E-12	59.5	0	1	1	2.00E-15	4.90E-11	54.90455627	0.03	210	345	348	482	327	489	0.9	"hypothetical protein, variant 6"		3
F441_06721	F441_06721	1136	Query	-	528	1.90E-12	59.5	0	1	1	2.00E-15	4.90E-11	54.90455627	0.03	210	345	348	482	327	489	0.9	"hypothetical protein, variant 7"		0
OPUNC09G02960	OPUNC09G02960	1760	Query	-	528	2.00E-12	59.5	0.7	1	1	2.50E-16	5.90E-12	57.94728851	0.72	166	399	361	601	352	606	0.79			0
Bo6g099860	Bo6g099860	250	Query	-	528	2.00E-12	59.5	0	1	1	1.20E-16	2.80E-12	59.02456665	0.02	144	220	165	244	155	249	0.89			0
Tp57577_TGAC_v2_gene13389	Tp57577_TGAC_v2_gene13389	488	Query	-	528	2.10E-12	59.4	10.8	1	1	1.90E-14	4.50E-10	51.71456146	4.29	16	144	39	171	29	259	0.85			0
PPTG_02807	PPTG_02807	1197	Query	-	528	2.10E-12	59.4	0	1	1	2.10E-15	5.10E-11	54.85358429	0.06	210	345	409	543	383	550	0.9	"hypothetical protein, variant 8"		0
TM35_000022940	TM35_000022940	174	Query	-	528	2.20E-12	59.4	0.6	1	1	1.10E-16	2.60E-12	59.09715652	0.55	23	155	22	155	8	162	0.85	"putative chaperonin HSP60, mitochondrial precursor"		0
GLYMA_20G173200	GLYMA_20G173200	1480	Query	-	528	2.20E-12	59.4	1.9	1	1	9.20E-17	2.20E-12	59.34740829	0.04	160	400	137	382	104	387	0.81	hypothetical protein		2
F441_06721	F441_06721	1198	Query	-	528	2.20E-12	59.3	0	1	1	2.20E-15	5.30E-11	54.79929733	0.03	210	345	410	544	389	551	0.9	"hypothetical protein, variant 7"		0
L915_06591	L915_06591	1198	Query	-	528	2.20E-12	59.3	0	1	1	2.20E-15	5.30E-11	54.79929733	0.03	210	345	410	544	389	551	0.9	"hypothetical protein, variant 6"		3
F442_06754	F442_06754	1359	Query	-	528	2.20E-12	59.3	0	1	1	1.90E-15	4.60E-11	55.00142288	0.05	209	345	188	323	160	330	0.87	"hypothetical protein, variant 9"		2
F443_06718	F443_06718	1359	Query	-	528	2.20E-12	59.3	0	1	1	1.90E-15	4.60E-11	55.00142288	0.05	209	345	188	323	160	330	0.87	"hypothetical protein, variant 7"		2
F444_06785	F444_06785	1359	Query	-	528	2.20E-12	59.3	0	1	1	1.90E-15	4.60E-11	55.00142288	0.05	209	345	188	323	160	330	0.87	"hypothetical protein, variant 1"		2
PITG_05644	PITG_05644	1512	Query	-	528	2.30E-12	59.3	0	1	1	2.10E-15	5.00E-11	54.86112213	0.03	207	348	338	478	314	482	0.86	Phosphatidylinositol-3-phosphate 5-kinase [Source:UniProtKB/TrEMBL;Acc:D0N3B9]		0
TRIDC4AG055880	TRIDC4AG055880	367	Query	-	528	2.30E-12	59.3	7.1	1	1	7.90E-15	1.90E-10	52.97725677	4.63	17	149	20	153	11	237	0.86			0
maker-pag1_scaffold_9-snap-gene-0.28	maker-pag1_scaffold_9-snap-gene-0.28	1689	Query	-	528	2.40E-12	59.2	0	1	1	1.20E-15	3.00E-11	55.62032318	0.01	202	349	510	657	507	689	0.91	Phosphatidylinositol-3-phosphate 5-kinase.[Source:PGD;Acc:maker-pag1_scaffold_9-snap-gene-0.28]		0
